,Time_Stamp,Number_of_People
91,1900-01-01 07:35:00,0
92,1900-01-01 07:40:00,0
93,1900-01-01 07:45:00,0
94,1900-01-01 07:50:00,0
95,1900-01-01 07:55:00,0
96,1900-01-01 08:00:00,744
97,1900-01-01 08:05:00,744
98,1900-01-01 08:10:00,744
99,1900-01-01 08:15:00,744
100,1900-01-01 08:20:00,744
101,1900-01-01 08:25:00,744
102,1900-01-01 08:30:00,824
103,1900-01-01 08:35:00,824
104,1900-01-01 08:40:00,824
105,1900-01-01 08:45:00,824
106,1900-01-01 08:50:00,824
107,1900-01-01 08:55:00,197
108,1900-01-01 09:00:00,1698
109,1900-01-01 09:05:00,1698
110,1900-01-01 09:10:00,1698
111,1900-01-01 09:15:00,1698
112,1900-01-01 09:20:00,1698
113,1900-01-01 09:25:00,1659
114,1900-01-01 09:30:00,1768
115,1900-01-01 09:35:00,1768
116,1900-01-01 09:40:00,1768
117,1900-01-01 09:45:00,1768
118,1900-01-01 09:50:00,1768
119,1900-01-01 09:55:00,380
120,1900-01-01 10:00:00,2363
121,1900-01-01 10:05:00,2363
122,1900-01-01 10:10:00,2363
123,1900-01-01 10:15:00,2363
124,1900-01-01 10:20:00,2363
125,1900-01-01 10:25:00,2343
126,1900-01-01 10:30:00,2392
127,1900-01-01 10:35:00,2392
128,1900-01-01 10:40:00,2392
129,1900-01-01 10:45:00,2392
130,1900-01-01 10:50:00,2392
131,1900-01-01 10:55:00,469
132,1900-01-01 11:00:00,1910
133,1900-01-01 11:05:00,1910
134,1900-01-01 11:10:00,1910
135,1900-01-01 11:15:00,1910
136,1900-01-01 11:20:00,1910
137,1900-01-01 11:25:00,1809
138,1900-01-01 11:30:00,1809
139,1900-01-01 11:35:00,1788
140,1900-01-01 11:40:00,1788
141,1900-01-01 11:45:00,1788
142,1900-01-01 11:50:00,1788
143,1900-01-01 11:55:00,112
144,1900-01-01 12:00:00,1589
145,1900-01-01 12:05:00,1578
146,1900-01-01 12:10:00,1578
147,1900-01-01 12:15:00,1578
148,1900-01-01 12:20:00,1578
149,1900-01-01 12:25:00,1523
150,1900-01-01 12:30:00,1595
151,1900-01-01 12:35:00,1595
152,1900-01-01 12:40:00,1595
153,1900-01-01 12:45:00,1595
154,1900-01-01 12:50:00,1595
155,1900-01-01 12:55:00,442
156,1900-01-01 13:00:00,2208
157,1900-01-01 13:05:00,2208
158,1900-01-01 13:10:00,2208
159,1900-01-01 13:15:00,2208
160,1900-01-01 13:20:00,2208
161,1900-01-01 13:25:00,2186
162,1900-01-01 13:30:00,2186
163,1900-01-01 13:35:00,2186
164,1900-01-01 13:40:00,2186
165,1900-01-01 13:45:00,2186
166,1900-01-01 13:50:00,2186
167,1900-01-01 13:55:00,312
168,1900-01-01 14:00:00,2095
169,1900-01-01 14:05:00,2095
170,1900-01-01 14:10:00,2095
171,1900-01-01 14:15:00,2095
172,1900-01-01 14:20:00,2095
173,1900-01-01 14:25:00,2095
174,1900-01-01 14:30:00,2102
175,1900-01-01 14:35:00,2102
176,1900-01-01 14:40:00,2102
177,1900-01-01 14:45:00,2102
178,1900-01-01 14:50:00,2102
179,1900-01-01 14:55:00,400
180,1900-01-01 15:00:00,1651
181,1900-01-01 15:05:00,1604
182,1900-01-01 15:10:00,1604
183,1900-01-01 15:15:00,1604
184,1900-01-01 15:20:00,1604
185,1900-01-01 15:25:00,1436
186,1900-01-01 15:30:00,1569
187,1900-01-01 15:35:00,1569
188,1900-01-01 15:40:00,1569
189,1900-01-01 15:45:00,1569
190,1900-01-01 15:50:00,1569
191,1900-01-01 15:55:00,419
192,1900-01-01 16:00:00,1933
193,1900-01-01 16:05:00,1933
194,1900-01-01 16:10:00,1933
195,1900-01-01 16:15:00,1933
196,1900-01-01 16:20:00,1933
197,1900-01-01 16:25:00,1933
198,1900-01-01 16:30:00,1933
199,1900-01-01 16:35:00,1933
200,1900-01-01 16:40:00,1933
201,1900-01-01 16:45:00,1933
202,1900-01-01 16:50:00,1933
203,1900-01-01 16:55:00,276
204,1900-01-01 17:00:00,2191
205,1900-01-01 17:05:00,2191
206,1900-01-01 17:10:00,2191
207,1900-01-01 17:15:00,2191
208,1900-01-01 17:20:00,2191
209,1900-01-01 17:25:00,2132
210,1900-01-01 17:30:00,2132
211,1900-01-01 17:35:00,2132
212,1900-01-01 17:40:00,2132
213,1900-01-01 17:45:00,2132
214,1900-01-01 17:50:00,2132
215,1900-01-01 17:55:00,1240
216,1900-01-01 18:00:00,2165
217,1900-01-01 18:05:00,2165
218,1900-01-01 18:10:00,2165
219,1900-01-01 18:15:00,2165
220,1900-01-01 18:20:00,2165
221,1900-01-01 18:25:00,1693
222,1900-01-01 18:30:00,1744
223,1900-01-01 18:35:00,1695
224,1900-01-01 18:40:00,1695
225,1900-01-01 18:45:00,1695
226,1900-01-01 18:50:00,1695
227,1900-01-01 18:55:00,753
228,1900-01-01 19:00:00,1751
229,1900-01-01 19:05:00,1751
230,1900-01-01 19:10:00,1751
231,1900-01-01 19:15:00,1751
232,1900-01-01 19:20:00,1751
233,1900-01-01 19:25:00,1751
234,1900-01-01 19:30:00,1751
235,1900-01-01 19:35:00,1751
236,1900-01-01 19:40:00,1751
237,1900-01-01 19:45:00,1751
238,1900-01-01 19:50:00,1751
239,1900-01-01 19:55:00,134
240,1900-01-01 20:00:00,657
241,1900-01-01 20:05:00,657
242,1900-01-01 20:10:00,657
243,1900-01-01 20:15:00,657
244,1900-01-01 20:20:00,657
245,1900-01-01 20:25:00,657
246,1900-01-01 20:30:00,657
247,1900-01-01 20:35:00,657
248,1900-01-01 20:40:00,657
249,1900-01-01 20:45:00,657
250,1900-01-01 20:50:00,657
251,1900-01-01 20:55:00,18
252,1900-01-01 21:00:00,77
253,1900-01-01 21:05:00,77
254,1900-01-01 21:10:00,77
255,1900-01-01 21:15:00,77
256,1900-01-01 21:20:00,77
257,1900-01-01 21:25:00,77
258,1900-01-01 21:30:00,77
259,1900-01-01 21:35:00,77
260,1900-01-01 21:40:00,77
261,1900-01-01 21:45:00,77
262,1900-01-01 21:50:00,77
263,1900-01-01 21:55:00,0
264,1900-01-01 22:00:00,0
265,1900-01-01 22:05:00,0
266,1900-01-01 22:10:00,0
267,1900-01-01 22:15:00,0
268,1900-01-01 22:20:00,0
269,1900-01-01 22:25:00,0
270,1900-01-01 22:30:00,0
271,1900-01-01 22:35:00,0
272,1900-01-01 22:40:00,0
273,1900-01-01 22:45:00,0
274,1900-01-01 22:50:00,0
275,1900-01-01 22:55:00,0
276,1900-01-01 23:00:00,0
277,1900-01-01 23:05:00,0
278,1900-01-01 23:10:00,0
279,1900-01-01 23:15:00,0
280,1900-01-01 23:20:00,0
281,1900-01-01 23:25:00,0
282,1900-01-01 23:30:00,0
283,1900-01-01 23:35:00,0
284,1900-01-01 23:40:00,0
285,1900-01-01 23:45:00,0
286,1900-01-01 23:50:00,0
287,1900-01-01 23:55:00,0
