,Time_Stamp,Number_of_People
91,1900-01-01 07:35:00,0
92,1900-01-01 07:40:00,0
93,1900-01-01 07:45:00,0
94,1900-01-01 07:50:00,0
95,1900-01-01 07:55:00,0
96,1900-01-01 08:00:00,603
97,1900-01-01 08:05:00,603
98,1900-01-01 08:10:00,603
99,1900-01-01 08:15:00,603
100,1900-01-01 08:20:00,603
101,1900-01-01 08:25:00,603
102,1900-01-01 08:30:00,603
103,1900-01-01 08:35:00,603
104,1900-01-01 08:40:00,603
105,1900-01-01 08:45:00,603
106,1900-01-01 08:50:00,603
107,1900-01-01 08:55:00,0
108,1900-01-01 09:00:00,1109
109,1900-01-01 09:05:00,1109
110,1900-01-01 09:10:00,1109
111,1900-01-01 09:15:00,1109
112,1900-01-01 09:20:00,1109
113,1900-01-01 09:25:00,1109
114,1900-01-01 09:30:00,1109
115,1900-01-01 09:35:00,1109
116,1900-01-01 09:40:00,1109
117,1900-01-01 09:45:00,1109
118,1900-01-01 09:50:00,1109
119,1900-01-01 09:55:00,88
120,1900-01-01 10:00:00,1649
121,1900-01-01 10:05:00,1649
122,1900-01-01 10:10:00,1649
123,1900-01-01 10:15:00,1649
124,1900-01-01 10:20:00,1649
125,1900-01-01 10:25:00,1649
126,1900-01-01 10:30:00,1649
127,1900-01-01 10:35:00,1649
128,1900-01-01 10:40:00,1649
129,1900-01-01 10:45:00,1649
130,1900-01-01 10:50:00,1649
131,1900-01-01 10:55:00,102
132,1900-01-01 11:00:00,1376
133,1900-01-01 11:05:00,1376
134,1900-01-01 11:10:00,1376
135,1900-01-01 11:15:00,1376
136,1900-01-01 11:20:00,1376
137,1900-01-01 11:25:00,1376
138,1900-01-01 11:30:00,1376
139,1900-01-01 11:35:00,1376
140,1900-01-01 11:40:00,1376
141,1900-01-01 11:45:00,1376
142,1900-01-01 11:50:00,1376
143,1900-01-01 11:55:00,0
144,1900-01-01 12:00:00,1120
145,1900-01-01 12:05:00,1120
146,1900-01-01 12:10:00,1120
147,1900-01-01 12:15:00,1120
148,1900-01-01 12:20:00,1120
149,1900-01-01 12:25:00,1120
150,1900-01-01 12:30:00,1142
151,1900-01-01 12:35:00,1142
152,1900-01-01 12:40:00,1142
153,1900-01-01 12:45:00,1142
154,1900-01-01 12:50:00,1142
155,1900-01-01 12:55:00,74
156,1900-01-01 13:00:00,1465
157,1900-01-01 13:05:00,1465
158,1900-01-01 13:10:00,1465
159,1900-01-01 13:15:00,1465
160,1900-01-01 13:20:00,1465
161,1900-01-01 13:25:00,1465
162,1900-01-01 13:30:00,1465
163,1900-01-01 13:35:00,1465
164,1900-01-01 13:40:00,1465
165,1900-01-01 13:45:00,1465
166,1900-01-01 13:50:00,1465
167,1900-01-01 13:55:00,61
168,1900-01-01 14:00:00,1725
169,1900-01-01 14:05:00,1725
170,1900-01-01 14:10:00,1725
171,1900-01-01 14:15:00,1725
172,1900-01-01 14:20:00,1725
173,1900-01-01 14:25:00,1725
174,1900-01-01 14:30:00,1731
175,1900-01-01 14:35:00,1731
176,1900-01-01 14:40:00,1731
177,1900-01-01 14:45:00,1731
178,1900-01-01 14:50:00,1731
179,1900-01-01 14:55:00,133
180,1900-01-01 15:00:00,1186
181,1900-01-01 15:05:00,1186
182,1900-01-01 15:10:00,1186
183,1900-01-01 15:15:00,1186
184,1900-01-01 15:20:00,1186
185,1900-01-01 15:25:00,1150
186,1900-01-01 15:30:00,1150
187,1900-01-01 15:35:00,1150
188,1900-01-01 15:40:00,1150
189,1900-01-01 15:45:00,1150
190,1900-01-01 15:50:00,1150
191,1900-01-01 15:55:00,101
192,1900-01-01 16:00:00,1288
193,1900-01-01 16:05:00,1288
194,1900-01-01 16:10:00,1288
195,1900-01-01 16:15:00,1288
196,1900-01-01 16:20:00,1288
197,1900-01-01 16:25:00,1282
198,1900-01-01 16:30:00,1282
199,1900-01-01 16:35:00,1282
200,1900-01-01 16:40:00,1282
201,1900-01-01 16:45:00,1282
202,1900-01-01 16:50:00,1282
203,1900-01-01 16:55:00,74
204,1900-01-01 17:00:00,663
205,1900-01-01 17:05:00,663
206,1900-01-01 17:10:00,663
207,1900-01-01 17:15:00,663
208,1900-01-01 17:20:00,663
209,1900-01-01 17:25:00,634
210,1900-01-01 17:30:00,634
211,1900-01-01 17:35:00,634
212,1900-01-01 17:40:00,634
213,1900-01-01 17:45:00,634
214,1900-01-01 17:50:00,634
215,1900-01-01 17:55:00,17
216,1900-01-01 18:00:00,258
217,1900-01-01 18:05:00,258
218,1900-01-01 18:10:00,258
219,1900-01-01 18:15:00,258
220,1900-01-01 18:20:00,258
221,1900-01-01 18:25:00,258
222,1900-01-01 18:30:00,258
223,1900-01-01 18:35:00,258
224,1900-01-01 18:40:00,258
225,1900-01-01 18:45:00,258
226,1900-01-01 18:50:00,258
227,1900-01-01 18:55:00,17
228,1900-01-01 19:00:00,145
229,1900-01-01 19:05:00,145
230,1900-01-01 19:10:00,145
231,1900-01-01 19:15:00,145
232,1900-01-01 19:20:00,145
233,1900-01-01 19:25:00,145
234,1900-01-01 19:30:00,145
235,1900-01-01 19:35:00,145
236,1900-01-01 19:40:00,145
237,1900-01-01 19:45:00,145
238,1900-01-01 19:50:00,145
239,1900-01-01 19:55:00,0
240,1900-01-01 20:00:00,21
241,1900-01-01 20:05:00,21
242,1900-01-01 20:10:00,21
243,1900-01-01 20:15:00,21
244,1900-01-01 20:20:00,21
245,1900-01-01 20:25:00,21
246,1900-01-01 20:30:00,21
247,1900-01-01 20:35:00,21
248,1900-01-01 20:40:00,21
249,1900-01-01 20:45:00,21
250,1900-01-01 20:50:00,21
251,1900-01-01 20:55:00,0
252,1900-01-01 21:00:00,0
253,1900-01-01 21:05:00,0
254,1900-01-01 21:10:00,0
255,1900-01-01 21:15:00,0
256,1900-01-01 21:20:00,0
257,1900-01-01 21:25:00,0
258,1900-01-01 21:30:00,0
259,1900-01-01 21:35:00,0
260,1900-01-01 21:40:00,0
261,1900-01-01 21:45:00,0
262,1900-01-01 21:50:00,0
263,1900-01-01 21:55:00,0
264,1900-01-01 22:00:00,0
265,1900-01-01 22:05:00,0
266,1900-01-01 22:10:00,0
267,1900-01-01 22:15:00,0
268,1900-01-01 22:20:00,0
269,1900-01-01 22:25:00,0
270,1900-01-01 22:30:00,0
271,1900-01-01 22:35:00,0
272,1900-01-01 22:40:00,0
273,1900-01-01 22:45:00,0
274,1900-01-01 22:50:00,0
275,1900-01-01 22:55:00,0
276,1900-01-01 23:00:00,0
277,1900-01-01 23:05:00,0
278,1900-01-01 23:10:00,0
279,1900-01-01 23:15:00,0
280,1900-01-01 23:20:00,0
281,1900-01-01 23:25:00,0
282,1900-01-01 23:30:00,0
283,1900-01-01 23:35:00,0
284,1900-01-01 23:40:00,0
285,1900-01-01 23:45:00,0
286,1900-01-01 23:50:00,0
287,1900-01-01 23:55:00,0
